,Timestamp,SourceIP,SourcePort,DPort,Status
6797,3250511,77.72.82.135,52004,2300,BLOCK
6798,3250521,103.76.87.238,18826,445,AUDIT
6799,3250524,40.77.167.79,13938,80,AUDIT
6800,3250531,127.0.0.1,0,0,AUDIT
6801,3250531,127.0.0.1,39770,3306,AUDIT
6802,3250571,103.207.38.101,40703,22,AUDIT
6803,3250651,127.0.0.1,0,0,AUDIT
6804,3250651,127.0.0.1,39772,3306,AUDIT
6805,3250663,167.88.178.74,18079,3306,BLOCK
6806,3250697,77.72.82.135,51964,5451,BLOCK
6807,3250771,127.0.0.1,0,0,AUDIT
6808,3250771,127.0.0.1,39774,3306,AUDIT
6809,3250784,77.72.82.96,55759,7775,BLOCK
6810,3250791,123.57.254.142,52080,80,AUDIT
6811,3250792,60.191.144.54,60495,22,AUDIT
6812,3250792,60.191.144.54,52412,22,AUDIT
6813,3250799,95.46.173.203,6083,23,BLOCK
6814,3250815,77.72.82.57,56925,3190,BLOCK
6815,3250837,74.104.150.207,50084,80,AUDIT
6816,3250844,74.104.150.207,50096,80,AUDIT
6817,3250844,74.104.150.207,50097,80,AUDIT
6818,3250844,74.104.150.207,50098,80,AUDIT
6819,3250844,74.104.150.207,50099,80,AUDIT
6820,3250844,74.104.150.207,50100,80,AUDIT
6821,3250872,103.207.45.237,57435,23,BLOCK
6822,3250891,127.0.0.1,0,0,AUDIT
6823,3250891,127.0.0.1,39776,3306,AUDIT
6824,3250916,212.63.125.90,6000,139,AUDIT
6825,3250926,37.187.140.160,5374,1010,BLOCK
6826,3250996,77.72.82.80,59511,7419,BLOCK
6827,3251011,127.0.0.1,0,0,AUDIT
6828,3251011,127.0.0.1,39778,3306,AUDIT
6829,3251013,103.240.17.73,42092,80,AUDIT
6830,3251013,162.243.136.218,0,0,AUDIT
6831,3251013,162.243.136.218,39712,80,AUDIT
6832,3251026,123.103.142.4,35371,23,BLOCK
6833,3251050,77.72.82.96,55835,8712,BLOCK
6834,3251098,185.107.83.35,36020,5000,BLOCK
6835,3251110,38.142.192.74,10978,5000,BLOCK
6836,3251131,127.0.0.1,0,0,AUDIT
6837,3251131,127.0.0.1,39782,3306,AUDIT
6838,3251138,184.105.139.115,51125,80,AUDIT
6839,3251140,5.188.86.40,49030,4116,BLOCK
6840,3251171,171.100.29.18,31818,23,BLOCK
6841,3251251,127.0.0.1,0,0,AUDIT
6842,3251251,127.0.0.1,39784,3306,AUDIT
6843,3251280,221.229.204.14,40110,8080,BLOCK
6844,3251284,77.72.82.57,56925,6078,BLOCK
6845,3251293,107.170.227.37,36264,9000,BLOCK
6846,3251329,5.188.86.22,56777,33388,BLOCK
6847,3251371,127.0.0.1,0,0,AUDIT
6848,3251371,127.0.0.1,39786,3306,AUDIT
6849,3251443,37.187.140.160,5374,1111,BLOCK
6850,3251450,66.249.79.68,63567,80,AUDIT
6851,3251450,66.249.79.70,57880,80,AUDIT
6852,3251452,66.249.79.72,58944,80,AUDIT
6853,3251484,220.254.172.134,64694,23,BLOCK
6854,3251491,127.0.0.1,0,0,AUDIT
6855,3251491,127.0.0.1,39788,3306,AUDIT
6856,3251522,144.76.12.66,56720,80,AUDIT
6857,3251546,95.215.1.37,40416,9095,BLOCK
6858,3251551,110.242.227.51,4207,23,BLOCK
6859,3251578,162.243.136.218,0,0,ALLOW
6860,3251600,185.107.83.35,36020,5001,BLOCK
6861,3251611,127.0.0.1,0,0,AUDIT
6862,3251611,127.0.0.1,39790,3306,AUDIT
6863,3251612,191.101.167.167,53957,3396,BLOCK
6864,3251731,127.0.0.1,0,0,AUDIT
6865,3251731,127.0.0.1,39792,3306,AUDIT
6866,3251748,220.181.159.77,55495,9998,BLOCK
6867,3251749,192.36.27.6,2516,80,AUDIT
6868,3251750,192.36.27.6,23962,80,AUDIT
6869,3251760,77.72.82.145,47619,32046,BLOCK
6870,3251804,77.239.181.56,58599,445,AUDIT
6871,3251808,24.139.156.29,31740,5358,BLOCK
6872,3251820,211.139.125.142,26534,2323,BLOCK
6873,3251821,216.108.251.171,81,16968,BLOCK
6874,3251824,218.31.113.113,61024,22,AUDIT
6875,3251851,127.0.0.1,0,0,AUDIT
6876,3251851,127.0.0.1,39794,3306,AUDIT
6877,3251878,125.64.94.208,44085,2455,BLOCK
6878,3251879,45.56.91.118,41689,25,BLOCK
6879,3251897,77.72.83.115,65533,5201,BLOCK
6880,3251944,205.209.159.122,18391,11376,BLOCK
6881,3251944,14.134.180.8,26523,11376,BLOCK
6882,3251967,185.94.111.1,49685,1900,BLOCK
6883,3251971,127.0.0.1,0,0,AUDIT
6884,3251971,127.0.0.1,39796,3306,AUDIT
6885,3251979,37.187.140.160,5374,2000,BLOCK
6886,3252031,222.186.139.109,20140,8080,BLOCK
6887,3252043,74.104.150.207,51556,80,AUDIT
6888,3252075,103.240.17.73,51335,80,AUDIT
6889,3252091,127.0.0.1,0,0,AUDIT
6890,3252091,127.0.0.1,39798,3306,AUDIT
6891,3252106,220.181.159.77,55495,1098,BLOCK
6892,3252107,185.107.83.35,36020,5002,BLOCK
6893,3252134,175.112.195.131,48818,52869,BLOCK
6894,3252159,88.247.224.152,35068,23,BLOCK
6895,3252161,220.181.159.77,55495,1100,BLOCK
6896,3252166,18.219.113.19,57501,80,AUDIT
6897,3252170,125.212.217.214,58022,10243,BLOCK
6898,3252173,50.21.187.226,57800,22,AUDIT
6899,3252211,127.0.0.1,0,0,AUDIT
6900,3252211,127.0.0.1,39800,3306,AUDIT
6901,3252231,148.153.44.46,57023,445,AUDIT
6902,3252245,184.105.139.77,49882,80,AUDIT
6903,3252254,5.188.9.25,41696,3384,BLOCK
6904,3252274,37.187.94.86,51298,80,AUDIT
6905,3252275,37.187.94.86,52390,80,AUDIT
6906,3252315,123.57.254.142,42036,80,AUDIT
6907,3252331,127.0.0.1,0,0,AUDIT
6908,3252331,127.0.0.1,39802,3306,AUDIT
6909,3252340,78.165.92.77,48614,23,BLOCK
6910,3252399,179.228.151.4,39759,23,BLOCK
6911,3252402,77.72.82.98,58684,3189,BLOCK
6912,3252413,212.129.1.60,5069,5060,BLOCK
6913,3252425,80.82.70.133,59467,8022,BLOCK
6914,3252451,127.0.0.1,0,0,AUDIT
6915,3252451,127.0.0.1,39804,3306,AUDIT
6916,3252486,37.187.140.160,5374,2020,BLOCK
6917,3252490,218.94.4.126,1426,2323,BLOCK
6918,3252554,77.72.82.96,55835,8733,BLOCK
6919,3252571,127.0.0.1,0,0,AUDIT
6920,3252571,127.0.0.1,39806,3306,AUDIT
6921,3252572,171.249.204.126,39980,52869,BLOCK
6922,3252610,185.165.29.202,47651,389,BLOCK
6923,3252638,185.107.83.35,36020,5003,BLOCK
6924,3252673,100.43.153.130,61733,445,AUDIT
6925,3252691,127.0.0.1,0,0,AUDIT
6926,3252691,127.0.0.1,39808,3306,AUDIT
6927,3252699,222.186.139.109,14160,8081,BLOCK
6928,3252758,100.43.153.130,61441,445,AUDIT
6929,3252769,181.214.87.11,43150,9009,BLOCK
6930,3252779,116.54.98.23,25749,22736,BLOCK
6931,3252791,103.206.210.25,52232,23,BLOCK
6932,3252811,127.0.0.1,0,0,AUDIT
6933,3252811,127.0.0.1,39810,3306,AUDIT
6934,3252839,64.233.173.6,36075,80,AUDIT
6935,3252840,64.233.173.2,58431,80,AUDIT
6936,3252840,64.233.173.2,43381,80,AUDIT
6937,3252840,64.233.173.2,64450,80,AUDIT
6938,3252840,64.233.173.4,49266,80,AUDIT
6939,3252840,64.233.173.6,57758,80,AUDIT
6940,3252843,191.8.151.155,60733,23,BLOCK
6941,3252901,82.223.242.58,27281,80,AUDIT
6942,3252908,109.248.9.4,40615,5401,BLOCK
6943,3252931,127.0.0.1,0,0,AUDIT
6944,3252931,127.0.0.1,39812,3306,AUDIT
6945,3252977,77.72.82.11,55210,23389,BLOCK
6946,3252981,40.77.167.79,12451,80,AUDIT
6947,3252986,107.167.112.71,38866,80,AUDIT
6948,3252990,107.167.112.71,38924,80,BLOCK
6949,3252990,107.167.112.71,39594,80,BLOCK
6950,3252990,107.167.112.71,38866,80,BLOCK
6951,3253001,185.222.211.98,65529,5202,BLOCK
6952,3253051,127.0.0.1,0,0,AUDIT
6953,3253051,127.0.0.1,39814,3306,AUDIT
6954,3253055,46.166.142.57,5066,5060,BLOCK
6955,3253058,77.72.82.147,59735,1590,BLOCK
6956,3253107,37.187.140.160,5374,2222,BLOCK
6957,3253156,5.188.87.7,60000,8443,BLOCK
6958,3253157,103.240.17.73,60602,80,AUDIT
6959,3253160,185.107.83.35,36020,5004,BLOCK
6960,3253171,127.0.0.1,0,0,AUDIT
6961,3253171,127.0.0.1,39816,3306,AUDIT
6962,3253181,106.114.71.255,7481,23,BLOCK
6963,3253204,110.93.161.135,17770,5555,BLOCK
6964,3253222,162.244.83.91,5612,5060,BLOCK
6965,3253233,115.49.135.108,46925,23,BLOCK
6966,3253244,77.72.82.80,59511,7467,BLOCK
6967,3253259,85.248.227.164,12063,80,AUDIT
6968,3253291,127.0.0.1,0,0,AUDIT
6969,3253291,127.0.0.1,39818,3306,AUDIT
6970,3253349,38.142.184.10,10978,443,BLOCK
6971,3253403,93.174.95.106,58022,4040,BLOCK
6972,3253411,127.0.0.1,0,0,AUDIT
6973,3253411,127.0.0.1,39820,3306,AUDIT
6974,3253446,216.98.153.230,27017,27017,BLOCK
6975,3253461,5.188.11.25,59724,20535,BLOCK
6976,3253473,109.248.9.14,57423,3389,BLOCK
6977,3253506,157.55.39.234,3118,80,AUDIT
6978,3253527,185.165.29.145,44940,389,BLOCK
6979,3253531,127.0.0.1,0,0,AUDIT
6980,3253531,127.0.0.1,39822,3306,AUDIT
6981,3253565,220.181.159.77,55495,7200,BLOCK
6982,3253626,162.243.136.218,0,0,ALLOW
6983,3253634,77.72.82.147,59735,1593,BLOCK
6984,3253638,37.187.140.160,5374,3000,BLOCK
6985,3253651,127.0.0.1,0,0,AUDIT
6986,3253651,127.0.0.1,39824,3306,AUDIT
6987,3253656,185.107.83.35,36020,5005,BLOCK
6988,3253729,77.72.82.96,55835,8723,BLOCK
6989,3253762,5.188.11.25,59724,20531,BLOCK
6990,3253771,127.0.0.1,0,0,AUDIT
6991,3253771,127.0.0.1,39826,3306,AUDIT
6992,3253780,213.160.135.50,6000,139,AUDIT
6993,3253791,177.188.232.69,29680,23,BLOCK
6994,3253809,123.57.254.142,58940,80,AUDIT
6995,3253889,78.186.209.216,34149,23,BLOCK
6996,3253891,127.0.0.1,0,0,AUDIT
6997,3253891,127.0.0.1,39828,3306,AUDIT
6998,3253904,181.192.39.213,14639,23,BLOCK
6999,3253913,77.151.82.40,12425,23,BLOCK
7000,3253925,134.119.213.127,8404,5060,BLOCK
7001,3253937,180.118.171.248,27526,1433,BLOCK
7002,3253949,181.214.87.239,58063,3387,BLOCK
7003,3253953,187.49.26.78,9145,22,AUDIT
7004,3253967,218.228.0.170,29205,23,BLOCK
7005,3254011,127.0.0.1,0,0,AUDIT
7006,3254011,127.0.0.1,39830,3306,AUDIT
7007,3254018,58.218.200.5,6000,3306,BLOCK
7008,3254055,79.104.197.86,15731,23,BLOCK
7009,3254068,77.72.82.96,55835,8721,BLOCK
7010,3254085,208.100.26.228,58067,18080,BLOCK
7011,3254112,185.107.83.35,36020,5006,BLOCK
7012,3254131,127.0.0.1,0,0,AUDIT
7013,3254131,127.0.0.1,39832,3306,AUDIT
7014,3254190,103.234.226.87,64972,23,BLOCK
7015,3254231,103.240.17.73,41595,80,AUDIT
7016,3254237,155.94.88.18,5091,5060,BLOCK
7017,3254251,127.0.0.1,0,0,AUDIT
7018,3254251,127.0.0.1,39834,3306,AUDIT
7019,3254267,109.248.9.4,40615,5135,BLOCK
7020,3254295,37.187.140.160,5374,3030,BLOCK
7021,3254332,89.248.168.14,65534,8545,BLOCK
7022,3254332,77.72.82.96,55759,7768,BLOCK
7023,3254340,193.107.9.59,63819,23,BLOCK
7024,3254347,184.105.247.218,46147,2323,BLOCK
7025,3254361,75.147.142.90,1635,22,AUDIT
7026,3254371,127.0.0.1,0,0,AUDIT
7027,3254371,127.0.0.1,39836,3306,AUDIT
7028,3254401,62.122.93.234,54273,445,AUDIT
7029,3254413,5.8.50.130,51275,33893,BLOCK
7030,3254439,80.82.77.139,29816,8126,BLOCK
7031,3254441,81.32.184.150,5597,23,BLOCK
7032,3254456,178.255.86.1,38089,80,AUDIT
7033,3254456,178.255.86.1,50804,80,AUDIT
7034,3254458,178.255.86.1,37345,80,AUDIT
7035,3254491,127.0.0.1,0,0,AUDIT
7036,3254491,127.0.0.1,39838,3306,AUDIT
7037,3254501,91.215.105.22,10564,23,BLOCK
7038,3254507,36.233.55.50,50490,445,AUDIT
7039,3254527,187.163.36.168,31590,23,BLOCK
7040,3254541,18.219.113.19,57095,80,AUDIT
7041,3254542,162.243.136.218,0,0,AUDIT
7042,3254542,162.243.136.218,39772,80,AUDIT
7043,3254572,212.200.125.169,38556,23,BLOCK
7044,3254597,185.143.223.147,58974,2022,BLOCK
7045,3254606,171.224.41.115,60042,23,BLOCK
7046,3254611,127.0.0.1,0,0,AUDIT
7047,3254611,127.0.0.1,39842,3306,AUDIT
7048,3254682,50.21.187.226,50864,22,AUDIT
7049,3254689,185.107.83.35,36020,5007,BLOCK
7050,3254713,61.177.172.189,16121,22,AUDIT
7051,3254731,127.0.0.1,0,0,AUDIT
7052,3254731,127.0.0.1,39844,3306,AUDIT
7053,3254737,66.66.186.180,41735,23,BLOCK
7054,3254756,77.72.82.145,47619,46283,BLOCK
7055,3254806,5.188.86.22,56777,4000,BLOCK
7056,3254831,179.26.66.26,10181,23,BLOCK
7057,3254851,127.0.0.1,0,0,AUDIT
7058,3254851,127.0.0.1,39846,3306,AUDIT
7059,3254859,37.187.140.160,5374,3333,BLOCK
7060,3254920,77.72.82.98,58684,4689,BLOCK
7061,3254960,5.188.9.25,41696,7890,BLOCK
7062,3254971,127.0.0.1,0,0,AUDIT
7063,3254971,127.0.0.1,39848,3306,AUDIT
7064,3255040,77.72.82.147,59735,1535,BLOCK
7065,3255049,211.100.7.133,41640,80,AUDIT
7066,3255091,127.0.0.1,0,0,AUDIT
7067,3255091,127.0.0.1,39850,3306,AUDIT
7068,3255113,123.249.79.10,35405,3306,BLOCK
7069,3255185,220.70.33.110,41043,22,AUDIT
7070,3255185,220.70.33.110,33282,22,AUDIT
7071,3255211,127.0.0.1,0,0,AUDIT
7072,3255211,127.0.0.1,39852,3306,AUDIT
7073,3255224,109.248.9.4,40615,4053,BLOCK
7074,3255248,123.57.254.142,49518,80,AUDIT
7075,3255251,80.82.70.133,50331,8083,BLOCK
7076,3255261,178.137.82.153,62793,80,AUDIT
7077,3255262,178.137.82.153,65304,80,AUDIT
7078,3255263,178.137.82.153,62896,80,AUDIT
7079,3255275,181.214.87.11,43150,22022,BLOCK
7080,3255295,103.240.17.73,50841,80,AUDIT
7081,3255311,185.107.83.35,36020,5008,BLOCK
7082,3255311,89.248.168.14,65535,8565,BLOCK
7083,3255331,127.0.0.1,0,0,AUDIT
7084,3255331,127.0.0.1,39854,3306,AUDIT
7085,3255339,66.249.83.83,51899,80,AUDIT
7086,3255339,66.249.83.84,56218,80,AUDIT
7087,3255344,202.134.191.26,28616,22,AUDIT
7088,3255391,190.122.143.173,13301,23,BLOCK
7089,3255451,127.0.0.1,0,0,AUDIT
7090,3255451,127.0.0.1,39856,3306,AUDIT
7091,3255483,77.72.82.145,47619,35788,BLOCK
7092,3255497,37.187.140.160,5374,4000,BLOCK
7093,3255559,5.188.9.25,41696,8888,BLOCK
7094,3255571,127.0.0.1,0,0,AUDIT
7095,3255571,127.0.0.1,39858,3306,AUDIT
7096,3255604,185.180.14.93,80,16823,BLOCK
7097,3255674,162.243.136.218,0,0,ALLOW
7098,3255687,111.196.187.47,48836,1433,BLOCK
7099,3255691,127.0.0.1,0,0,AUDIT
7100,3255691,127.0.0.1,39860,3306,AUDIT
7101,3255718,181.214.87.239,58063,3381,BLOCK
7102,3255719,188.93.21.4,5301,5060,BLOCK
7103,3255748,185.180.14.93,80,16823,BLOCK
7104,3255790,122.242.199.160,29583,23,BLOCK
7105,3255811,127.0.0.1,0,0,AUDIT
7106,3255811,127.0.0.1,39862,3306,AUDIT
7107,3255892,185.180.14.93,80,16823,BLOCK
7108,3255901,38.142.99.10,10978,4443,BLOCK
7109,3255902,185.107.83.35,36020,5009,BLOCK
7110,3255931,127.0.0.1,0,0,AUDIT
7111,3255931,127.0.0.1,39864,3306,AUDIT
7112,3255943,59.9.36.17,4097,37215,BLOCK
7113,3255944,77.72.82.57,56925,6076,BLOCK
7114,3255988,95.215.1.37,40416,9089,BLOCK
7115,3255991,182.71.99.193,41991,22,AUDIT
7116,3255993,118.172.127.128,61832,4899,BLOCK
7117,3255997,118.172.127.128,60753,161,BLOCK
7118,3256000,104.236.178.199,58782,27017,BLOCK
7119,3256001,118.172.127.128,60753,161,BLOCK
7120,3256004,118.172.127.128,62358,80,AUDIT
7121,3256004,162.243.136.218,0,0,AUDIT
7122,3256004,162.243.136.218,39798,80,AUDIT
7123,3256006,118.172.127.128,62434,80,BLOCK
7124,3256010,118.172.127.128,62508,21,BLOCK
7125,3256021,118.172.127.128,62775,445,AUDIT
7126,3256026,183.4.29.156,49256,1433,BLOCK
7127,3256031,191.101.167.167,53957,3394,BLOCK
7128,3256037,185.180.14.93,80,16823,BLOCK
7129,3256051,127.0.0.1,0,0,AUDIT
7130,3256051,127.0.0.1,39868,3306,AUDIT
7131,3256074,212.129.1.60,5075,5060,BLOCK
7132,3256102,201.95.20.184,17981,23,BLOCK
7133,3256113,185.222.211.42,59066,3360,BLOCK
7134,3256136,37.187.140.160,5374,4040,BLOCK
7135,3256171,127.0.0.1,0,0,AUDIT
7136,3256171,127.0.0.1,39870,3306,AUDIT
7137,3256181,185.180.14.93,80,16823,BLOCK
7138,3256209,115.60.255.23,51317,1433,BLOCK
7139,3256291,127.0.0.1,0,0,AUDIT
7140,3256291,127.0.0.1,39872,3306,AUDIT
7141,3256324,185.180.14.93,80,16823,BLOCK
7142,3256325,219.73.61.250,34132,5555,BLOCK
7143,3256327,103.240.17.73,60026,80,AUDIT
7144,3256365,103.92.153.226,59146,445,AUDIT
7145,3256411,127.0.0.1,0,0,AUDIT
7146,3256411,127.0.0.1,39874,3306,AUDIT
7147,3256423,188.166.34.51,47814,8090,BLOCK
7148,3256427,5.188.11.25,59724,20586,BLOCK
7149,3256460,185.107.83.35,36020,5010,BLOCK
7150,3256463,185.222.211.98,65525,5204,BLOCK
7151,3256466,103.89.88.80,60663,22,AUDIT
7152,3256467,185.180.14.93,80,16823,BLOCK
7153,3256474,76.77.161.49,52058,80,AUDIT
7154,3256474,76.77.161.49,48043,80,AUDIT
7155,3256474,76.77.161.49,47468,80,AUDIT
7156,3256474,76.77.161.49,49645,80,AUDIT
7157,3256474,76.77.161.49,52624,80,AUDIT
7158,3256500,112.228.221.5,46078,2323,BLOCK
7159,3256527,77.72.82.147,59735,1511,BLOCK
7160,3256530,185.222.211.42,59066,11111,BLOCK
7161,3256531,127.0.0.1,0,0,AUDIT
7162,3256534,185.222.211.42,59066,3303,BLOCK
7163,3256560,103.89.88.80,55070,22,AUDIT
7164,3256607,185.222.211.42,59066,3420,BLOCK
7165,3256611,185.180.14.93,80,16823,BLOCK
7166,3256651,127.0.0.1,0,0,AUDIT
7167,3256651,127.0.0.1,39878,3306,AUDIT
7168,3256657,123.57.254.142,35073,80,AUDIT
7169,3256669,173.252.123.182,58944,80,AUDIT
7170,3256669,173.252.105.116,56528,80,AUDIT
7171,3256696,58.221.42.215,29631,1433,BLOCK
7172,3256700,71.6.135.131,12458,161,BLOCK
7173,3256755,185.180.14.93,80,16823,BLOCK
7174,3256763,38.142.98.234,10978,8000,BLOCK
7175,3256768,191.101.167.167,53957,4001,BLOCK
7176,3256771,127.0.0.1,0,0,AUDIT
7177,3256771,127.0.0.1,39880,3306,AUDIT
7178,3256778,122.157.42.146,7253,23,BLOCK
7179,3256778,37.187.140.160,5374,4444,BLOCK
7180,3256791,185.222.211.42,59066,3431,BLOCK
7181,3256813,137.226.113.10,39878,80,AUDIT
7182,3256838,51.15.49.134,52314,80,AUDIT
7183,3256854,39.88.124.22,8684,2323,BLOCK
7184,3256867,59.61.184.57,42877,1433,BLOCK
7185,3256891,127.0.0.1,0,0,AUDIT
7186,3256891,127.0.0.1,39882,3306,AUDIT
7187,3256898,185.180.14.93,80,16823,BLOCK
7188,3256899,187.101.24.184,37086,23,BLOCK
7189,3256920,37.115.184.155,61263,80,AUDIT
7190,3256921,37.115.184.155,52542,80,AUDIT
7191,3256956,221.132.186.116,36810,23,BLOCK
7192,3256994,185.107.83.35,36020,5011,BLOCK
7193,3257004,37.220.35.202,28358,80,AUDIT
7194,3257006,197.231.221.211,49768,80,AUDIT
7195,3257011,127.0.0.1,0,0,AUDIT
7196,3257043,185.180.14.93,80,16823,BLOCK
7197,3257060,191.250.146.130,52446,23,BLOCK
7198,3257062,82.11.79.37,62746,445,AUDIT
7199,3257131,127.0.0.1,0,0,AUDIT
7200,3257131,127.0.0.1,39886,3306,AUDIT
7201,3257145,109.248.9.4,40615,5072,BLOCK
7202,3257156,171.235.34.91,24332,52869,BLOCK
7203,3257183,50.21.187.226,43894,22,AUDIT
7204,3257188,185.180.14.93,80,16823,BLOCK
7205,3257208,51.15.49.134,41954,80,AUDIT
7206,3257209,51.15.49.134,42096,80,AUDIT
7207,3257209,201.93.52.248,9743,23,BLOCK
7208,3257212,151.80.238.152,38472,80,AUDIT
7209,3257227,173.254.216.66,36830,80,AUDIT
7210,3257251,127.0.0.1,0,0,AUDIT
7211,3257251,127.0.0.1,39888,3306,AUDIT
7212,3257255,220.181.159.77,55495,9999,BLOCK
7213,3257332,185.180.14.93,80,16823,BLOCK
7214,3257352,103.240.17.73,40915,80,AUDIT
7215,3257371,190.203.232.177,54012,445,AUDIT
7216,3257371,127.0.0.1,0,0,AUDIT
7217,3257371,127.0.0.1,39890,3306,AUDIT
7218,3257373,184.105.139.100,47529,23,BLOCK
7219,3257377,190.203.232.177,54012,445,AUDIT
7220,3257462,93.115.95.205,46020,80,AUDIT
7221,3257463,93.115.95.205,47344,80,AUDIT
7222,3257465,77.72.82.96,40551,8715,BLOCK
7223,3257469,95.215.1.37,40684,6644,BLOCK
7224,3257476,185.180.14.93,80,16823,BLOCK
7225,3257486,216.243.31.2,56073,443,BLOCK
7226,3257491,127.0.0.1,0,0,AUDIT
7227,3257491,127.0.0.1,39892,3306,AUDIT
7228,3257510,201.43.197.41,65084,23,BLOCK
7229,3257513,77.72.82.125,59852,5589,BLOCK
7230,3257533,185.222.211.42,59066,3276,BLOCK
7231,3257605,185.107.83.35,36020,5012,BLOCK
7232,3257611,127.0.0.1,0,0,AUDIT
7233,3257611,127.0.0.1,39894,3306,AUDIT
7234,3257619,100.43.81.115,63033,80,AUDIT
7235,3257620,185.180.14.93,80,16823,BLOCK
7236,3257633,151.80.238.152,57002,80,AUDIT
7237,3257633,151.80.238.152,57424,80,AUDIT
7238,3257683,181.165.120.235,11169,23,BLOCK
7239,3257719,77.72.82.147,59735,1587,BLOCK
7240,3257723,162.243.136.218,0,0,ALLOW
7241,3257731,127.0.0.1,0,0,AUDIT
7242,3257731,127.0.0.1,39896,3306,AUDIT
7243,3257755,77.72.82.147,59735,1578,BLOCK
7244,3257757,84.51.61.30,62548,23,BLOCK
7245,3257764,185.180.14.93,80,16823,BLOCK
7246,3257817,181.214.87.11,43150,3300,BLOCK
7247,3257851,127.0.0.1,0,0,AUDIT
7248,3257851,127.0.0.1,39898,3306,AUDIT
7249,3257894,77.72.82.147,59735,1565,BLOCK
7250,3257899,107.170.237.80,51179,143,BLOCK
7251,3257909,185.180.14.93,80,16823,BLOCK
7252,3257915,139.162.70.53,38925,1080,BLOCK
7253,3257931,74.82.47.17,48326,5900,BLOCK
7254,3257971,127.0.0.1,0,0,AUDIT
7255,3257971,127.0.0.1,39900,3306,AUDIT
7256,3257979,181.214.87.11,43150,2222,BLOCK
7257,3258043,221.8.201.192,50856,2323,BLOCK
7258,3258053,185.180.14.93,80,16823,BLOCK
7259,3258062,123.57.254.142,49066,80,AUDIT
7260,3258091,127.0.0.1,0,0,AUDIT
7261,3258091,127.0.0.1,39902,3306,AUDIT
7262,3258118,77.72.83.115,65526,5203,BLOCK
7263,3258142,103.29.70.204,41333,8088,BLOCK
7264,3258177,148.56.79.239,23501,23,BLOCK
7265,3258184,66.249.79.70,53872,80,AUDIT
7266,3258184,162.243.136.218,0,0,AUDIT
7267,3258184,162.243.136.218,39836,80,AUDIT
7268,3258196,185.180.14.93,80,16823,BLOCK
7269,3258211,127.0.0.1,0,0,AUDIT
7270,3258211,127.0.0.1,39906,3306,AUDIT
7271,3258220,185.107.83.35,36020,5013,BLOCK
7272,3258233,95.215.1.37,40402,8081,BLOCK
7273,3258238,5.188.86.22,56777,9052,BLOCK
7274,3258262,50.117.86.95,6000,445,AUDIT
7275,3258289,103.45.100.39,13673,3306,BLOCK
7276,3258321,157.55.39.144,2443,80,AUDIT
7277,3258329,77.72.82.145,47619,47305,BLOCK
7278,3258331,127.0.0.1,0,0,AUDIT
7279,3258331,127.0.0.1,39908,3306,AUDIT
7280,3258337,40.77.167.79,19294,80,AUDIT
7281,3258379,103.240.17.73,50152,80,AUDIT
7282,3258428,191.101.167.167,53957,3388,BLOCK
7283,3258451,127.0.0.1,0,0,AUDIT
7284,3258451,127.0.0.1,39910,3306,AUDIT
7285,3258478,216.108.251.171,81,1942,BLOCK
7286,3258507,113.121.59.8,39789,23,BLOCK
7287,3258509,185.222.211.42,59066,3410,BLOCK
7288,3258532,77.72.82.98,58684,7000,BLOCK
7289,3258536,77.72.85.27,55627,34521,BLOCK
7290,3258554,216.108.251.171,81,25276,BLOCK
7291,3258561,107.170.231.79,47262,143,BLOCK
7292,3258571,127.0.0.1,0,0,AUDIT
7293,3258571,127.0.0.1,39912,3306,AUDIT
7294,3258579,5.188.86.40,49030,4102,BLOCK
7295,3258691,127.0.0.1,0,0,AUDIT
7296,3258691,127.0.0.1,39914,3306,AUDIT
7297,3258714,116.86.27.245,25496,23,BLOCK
7298,3258719,216.108.251.171,81,47982,BLOCK
7299,3258720,112.73.90.180,6748,3306,BLOCK
7300,3258721,82.138.27.46,28778,445,AUDIT
7301,3258755,5.188.86.22,56777,50001,BLOCK
7302,3258802,195.38.32.5,57685,28822,BLOCK
7303,3258811,127.0.0.1,0,0,AUDIT
7304,3258811,127.0.0.1,39916,3306,AUDIT
7305,3258832,176.193.176.7,13144,23,BLOCK
7306,3258868,185.107.83.35,36020,5014,BLOCK
7307,3258870,183.129.254.90,35257,2323,BLOCK
7308,3258888,185.222.211.42,59066,3444,BLOCK
7309,3258920,216.108.251.171,81,60943,BLOCK
7310,3258931,127.0.0.1,0,0,AUDIT
7311,3258931,127.0.0.1,39918,3306,AUDIT
7312,3258945,95.215.1.37,40684,1597,BLOCK
7313,3258987,66.249.79.70,63823,80,AUDIT
7314,3258991,185.222.211.42,59066,3299,BLOCK
7315,3258998,91.200.12.193,55175,80,AUDIT
7316,3258999,51.255.65.13,42330,80,AUDIT
7317,3259019,122.245.167.71,41512,1433,BLOCK
7318,3259020,77.72.82.96,40551,8713,BLOCK
7319,3259051,127.0.0.1,0,0,AUDIT
7320,3259051,127.0.0.1,39920,3306,AUDIT
7321,3259086,134.17.4.199,48627,22,AUDIT
7322,3259127,46.166.142.57,5101,5060,BLOCK
7323,3259171,127.0.0.1,0,0,AUDIT
7324,3259171,127.0.0.1,39922,3306,AUDIT
7325,3259179,119.10.71.100,48275,1433,BLOCK
7326,3259205,5.188.86.40,49030,4103,BLOCK
7327,3259206,125.212.217.215,24366,2404,BLOCK
